time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1989-01-13T14:26:27.060Z,27.798,54.246,64.7,4.8,mb,,,,1,us,usp0003quk,2022-04-28T20:28:03.858Z,"17 km NE of Ger?sh, Iran",earthquake,,6.4,,21,reviewed,us,us
1989-01-01T15:56:02.770Z,27.065,54.142,55.7,4.5,mb,,,,1.2,us,usp0003qdk,2020-08-28T22:27:44.333Z,"57 km NNE of K?sh, Iran",earthquake,,7.8,,30,reviewed,us,us
1989-01-01T14:01:27.510Z,27.04,54.401,33,4.7,mb,,,,1.2,us,usp0003qdg,2014-11-07T00:43:22.016Z,"65 km NE of K?sh, Iran",earthquake,,,,5,reviewed,us,us
1988-12-27T22:08:51.050Z,31.746,47.508,33,4.6,mb,,,,0.5,us,usp0003q8e,2014-11-07T00:43:19.406Z,"35 km ESE of Al ‘Am?rah, Iraq",earthquake,,,,3,reviewed,us,us
1988-12-21T06:27:41.940Z,30.142,50.594,33,4.5,mb,,,,1.3,us,usp0003q19,2014-11-07T00:43:18.132Z,"31 km SW of Dogonbadan, Iran",earthquake,,,,1,reviewed,us,us
1988-12-20T14:53:36.190Z,29.629,51.764,46.1,4.6,mb,,,,1.4,us,usp0003q0j,2014-11-07T00:43:18.067Z,"10 km E of K?zer?n, Iran",earthquake,,13.4,,2,reviewed,us,us
1988-12-19T04:44:05.440Z,35.399,46.047,33,4.7,mb,,,,1.1,us,usp0003pyp,2014-11-07T00:43:17.858Z,"18 km SW of Mar?v?n, Iran",earthquake,,,,2,reviewed,us,us
1988-12-06T13:20:41.070Z,29.948,51.652,10,5.9,mw,,,,1.3,us,usp0003pkk,2022-04-28T20:28:52.490Z,"22 km SE of N?r?b?d, Iran",earthquake,,,,,reviewed,us,hrv
1988-12-03T18:40:54.150Z,34.495,53.089,33,4.7,mb,,,,1,us,usp0003pg4,2014-11-07T00:43:14.550Z,"108 km SE of ?stg?h-e R?h ?han-e Garms?r, Iran",earthquake,,,,4,reviewed,us,us
1988-12-03T01:23:33.340Z,30.248,57.542,28,5.2,mb,,,,1.3,us,usp0003pf9,2014-11-07T00:43:13.449Z,"44 km E of Kerman, Iran",earthquake,,10.8,,5,reviewed,us,us
1988-11-29T06:32:36.620Z,37.104,57.676,33,4.6,mb,,,,0.5,us,usp0003pb3,2014-11-07T00:43:10.491Z,"15 km ENE of Esfar?yen, Iran",earthquake,,,,7,reviewed,us,us
1988-11-21T17:27:04.750Z,29.689,51.327,33,4.7,mb,,,,1.1,us,usp0003p21,2014-11-07T00:43:07.808Z,"32 km WNW of K?zer?n, Iran",earthquake,,,,11,reviewed,us,us
1988-11-20T23:08:21.890Z,30.741,50.289,44,4.8,mb,,,,1,us,usp0003p13,2014-11-07T00:43:07.600Z,"16 km NNE of Behbah?n, Iran",earthquake,,7.5,,22,reviewed,us,us
1988-11-15T03:26:24.830Z,27.75,54.167,51,4.5,mb,,,,1.1,us,usp0003nvm,2014-11-07T00:43:06.336Z,"9 km NNE of Ger?sh, Iran",earthquake,,10.2,,7,reviewed,us,us
1988-10-26T14:49:24.060Z,35.34,52.35,33,4.7,mb,,,,1.4,us,usp0003n84,2014-11-07T00:43:00.051Z,"12 km NNE of ?stg?h-e R?h ?han-e Garms?r, Iran",earthquake,,,,8,reviewed,us,us
1988-10-24T17:01:58.440Z,35.206,52.257,33,4.9,mb,,,,1.3,us,usp0003n5q,2014-11-07T00:42:59.416Z,"5 km WSW of ?stg?h-e R?h ?han-e Garms?r, Iran",earthquake,,,,27,reviewed,us,us
1988-10-16T23:35:24.510Z,37.964,44.815,33,4.5,mb,,,,1.3,us,usp0003mwa,2014-11-07T00:42:58.287Z,"26 km S of Salm?s, Iran",earthquake,,,,5,reviewed,us,us
1988-09-27T14:31:41.940Z,30.038,51.693,10,4.5,mb,,,,1.1,us,usp0003ma9,2014-11-07T00:42:51.599Z,"18 km ESE of N?r?b?d, Iran",earthquake,,,,6,reviewed,us,us
1988-09-23T01:02:58.010Z,27.37,57.261,41.1,4.6,mb,,,,1.1,us,usp0003m6n,2014-11-07T00:42:50.272Z,"31 km NNE of M?n?b, Iran",earthquake,,14.8,,13,reviewed,us,us
1988-09-21T16:42:51.940Z,30.227,51.661,10,4.9,mb,,,,1.1,us,usp0003m5c,2022-04-28T20:36:01.749Z,"18 km NE of N?r?b?d, Iran",earthquake,,,,38,reviewed,us,us
1988-09-13T00:08:49.840Z,30.239,50.236,33,4.6,mb,,,,1.1,us,usp0003kxq,2014-11-07T00:42:49.022Z,"39 km S of Behbah?n, Iran",earthquake,,,,6,reviewed,us,us
1988-09-03T08:11:51.520Z,35.148,52.502,10,4.7,mb,,,,1.2,us,usp0003kmr,2014-11-07T00:42:45.991Z,"19 km ESE of ?stg?h-e R?h ?han-e Garms?r, Iran",earthquake,,,,9,reviewed,us,us
1988-08-30T17:30:21.300Z,29.989,51.684,10,5.2,mw,,,,1.3,us,usp0003kh8,2022-04-28T20:39:50.721Z,"20 km SE of N?r?b?d, Iran",earthquake,,,,,reviewed,us,hrv
1988-08-28T19:51:14.560Z,26.845,55.898,33.9,4.8,mb,,,,0.9,us,usp0003kft,2014-11-07T00:42:42.688Z,"38 km WSW of Qeshm, Iran",earthquake,,6.6,,32,reviewed,us,us
1988-08-28T10:12:38.780Z,30.014,51.8,10,4.5,mb,,,,1.3,us,usp0003kfe,2014-11-07T00:42:42.652Z,"29 km ESE of N?r?b?d, Iran",earthquake,,,,6,reviewed,us,us
1988-08-26T09:49:31.590Z,29.973,51.638,10,4.5,mb,,,,1.4,us,usp0003kdk,2014-11-07T00:42:42.427Z,"19 km SE of N?r?b?d, Iran",earthquake,,,,9,reviewed,us,us
1988-08-25T10:34:06.830Z,32.869,48.249,33,4.8,mb,,,,1.2,us,usp0003kcq,2014-11-07T00:42:42.308Z,"60 km NNW of Shahrak-e K?l?r?, Iran",earthquake,,,,5,reviewed,us,us
1988-08-23T10:58:08.090Z,35.145,52.216,10,4.6,mb,,,,1.2,us,usp0003kae,2014-11-07T00:42:42.096Z,"13 km SW of ?stg?h-e R?h ?han-e Garms?r, Iran",earthquake,,,,17,reviewed,us,us
1988-08-23T05:30:47.900Z,35.404,52.279,10,5.2,mw,,,,1.1,us,usp0003ka6,2022-04-28T20:39:25.265Z,"19 km N of ?stg?h-e R?h ?han-e Garms?r, Iran",earthquake,,,,,reviewed,us,hrv
1988-08-22T21:23:34.130Z,35.28,52.35,10,5.3,mw,,,,1.3,us,usp0003k9t,2022-04-28T20:39:17.305Z,"6 km NE of ?stg?h-e R?h ?han-e Garms?r, Iran",earthquake,,,,,reviewed,us,hrv
1988-08-13T16:46:24.500Z,29.936,51.62,20.9,4.6,mb,,,,1,us,usp0003jye,2014-11-07T00:42:40.202Z,"21 km SSE of N?r?b?d, Iran",earthquake,,8.1,,35,reviewed,us,us
1988-08-11T21:52:17.930Z,29.85,51.499,33,4.5,mb,,,,1.1,us,usp0003jw8,2014-11-07T00:42:39.906Z,"29 km S of N?r?b?d, Iran",earthquake,,,,14,reviewed,us,us
1988-08-11T16:39:58.880Z,29.935,51.518,33,4.7,mb,,,,1,us,usp0003jw3,2014-11-07T00:42:39.885Z,"19 km S of N?r?b?d, Iran",earthquake,,,,18,reviewed,us,us
1988-08-11T16:04:45.610Z,29.974,51.679,33,6.1,mw,,,,1.3,us,usp0003jw2,2022-04-28T20:37:46.474Z,"21 km SE of N?r?b?d, Iran",earthquake,,,,,reviewed,us,hrv
1988-08-11T16:00:07.540Z,29.971,51.575,32.2,5.8,mw,,,,1.2,us,usp0003jw1,2022-04-28T20:37:41.158Z,"16 km SSE of N?r?b?d, Iran",earthquake,,4.4,,,reviewed,us,hrv
1988-08-07T15:15:48.730Z,30.762,50.086,39.2,4.6,mb,,,,1,us,usp0003jrc,2020-08-28T22:11:58.974Z,"23 km NW of Behbah?n, Iran",earthquake,,6.6,,19,reviewed,us,us
1988-07-26T23:59:25.410Z,28.201,57.357,33,4.6,mb,,,,1.1,us,usp0003j90,2014-11-07T00:42:32.902Z,"121 km NNE of M?n?b, Iran",earthquake,,,,3,reviewed,us,us
1988-07-25T07:58:42.280Z,35.941,45.935,77.1,4.9,mb,,,,1.1,us,usp0003j6u,2014-11-07T00:42:32.257Z,"7 km SE of B?neh, Iran",earthquake,,7,,30,reviewed,us,us
1988-07-23T19:10:02.980Z,30.837,50.113,40.2,4.6,mb,,,,1,us,usp0003j54,2014-11-07T00:42:32.026Z,"29 km NNW of Behbah?n, Iran",earthquake,,7.2,,14,reviewed,us,us
1988-07-22T03:42:30.070Z,34.039,46.725,33,4.6,mb,,,,0.4,us,usp0003j30,2014-11-07T00:42:31.689Z,"43 km SW of Kermanshah, Iran",earthquake,,,,2,reviewed,us,us
1988-07-13T01:49:44.160Z,32.99,47.136,78.9,4.8,mb,,,,0.7,us,usp0003hty,2014-11-07T00:42:30.615Z,"26 km W of ?bd?n?n, Iran",earthquake,,8.1,,6,reviewed,us,us
1988-07-08T16:56:32.170Z,36.703,44.034,67,4.7,mb,,,,1.3,us,usp0003hq4,2022-04-28T20:41:01.107Z,"14 km ESE of ‘Aqrah, Iraq",earthquake,,6.5,,34,reviewed,us,us
1988-07-06T02:10:57.930Z,29.374,52.486,20.7,4.6,mb,,,,1,us,usp0003hmf,2014-11-07T00:42:29.227Z,"26 km S of Shiraz, Iran",earthquake,,7.4,,21,reviewed,us,us
1988-06-27T08:19:37.130Z,33.951,46.257,33,4.6,mb,,,,1.2,us,usp0003hcc,2014-11-07T00:42:22.591Z,"38 km NNW of ?l?m, Iran",earthquake,,,,7,reviewed,us,us
1988-06-23T01:31:56.420Z,30.789,50.056,33,4.5,mb,,,,1,us,usp0003h6t,2014-11-07T00:42:20.637Z,"23 km ENE of Aghajari, Iran",earthquake,,,,7,reviewed,us,us
1988-06-13T21:31:49.120Z,28.264,56.824,60.8,4.7,mb,,,,0.9,us,usp0003gyy,2014-11-07T00:42:19.451Z,"112 km S of K?h Sef?d, Iran",earthquake,,7.5,,30,reviewed,us,us
1988-06-09T00:09:49.570Z,28.386,56.868,26.8,5.2,mw,,,,1.1,us,usp0003gtz,2022-04-28T20:43:47.572Z,"98 km S of K?h Sef?d, Iran",earthquake,,,,,reviewed,us,hrv
1988-06-07T02:08:39.620Z,38.428,55.526,33,4.5,mb,,,,1.2,us,usp0003gst,2014-11-07T00:42:17.920Z,"89 km SW of Serdar, Turkmenistan",earthquake,,,,6,reviewed,us,us
1988-06-06T08:42:01.630Z,29.779,51.122,34.6,4.9,mb,,,,1,us,usp0003gs2,2022-04-28T20:43:44.926Z,"53 km SW of N?r?b?d, Iran",earthquake,,5.8,,42,reviewed,us,us
1988-06-04T03:09:01.890Z,36.954,45.294,44.9,4.8,mb,,,,1,us,usp0003gpj,2014-11-07T00:42:15.873Z,"8 km W of Naqadeh, Iran",earthquake,,7.9,,35,reviewed,us,us
1988-05-27T20:50:01.650Z,32.565,56.156,33,4.6,mb,,,,0.7,us,usp0003gf0,2014-11-07T00:42:11.781Z,"128 km NE of B?fq, Iran",earthquake,,,,4,reviewed,us,us
1988-05-08T06:50:20.090Z,35.261,55.884,42.3,4.8,mb,,,,0.9,us,usp0003fs5,2014-11-07T00:42:06.508Z,"152 km SSE of Shahrud, Iran",earthquake,,7.7,,39,reviewed,us,us
1988-05-03T08:53:47.010Z,32.006,49.676,59.7,4.8,mb,,,,1,us,usp0003fmf,2022-04-28T20:45:36.460Z,"36 km ENE of Masjed Soleym?n, Iran",earthquake,,7,,24,reviewed,us,us
1988-04-22T01:54:08.890Z,30.793,50.373,32.1,5.1,mb,,,,1,us,usp0003f8h,2022-04-28T20:49:50.954Z,"Southern Iran",earthquake,,5.7,,49,reviewed,us,us
1988-04-21T10:01:48.070Z,39.045,44.05,47.3,4.7,mb,,,,1.1,us,usp0003f7g,2014-11-07T00:41:58.335Z,"43 km N of Özalp, Turkey",earthquake,,10,,9,reviewed,us,us
1988-04-20T13:30:14.510Z,30.524,50.087,33,4.6,mb,,,,1.1,us,usp0003f6s,2014-11-07T00:41:58.279Z,"16 km WSW of Behbah?n, Iran",earthquake,,,,4,reviewed,us,us
1988-04-20T03:50:08.390Z,39.109,44.123,55.2,5.5,mw,,,,1.1,us,usp0003f6d,2022-04-28T20:49:40.595Z,"Turkey-Iran border region",earthquake,,6,,,reviewed,us,hrv
1988-04-16T22:47:22.610Z,32.193,49.162,28.5,4.5,mb,,,,1.5,us,usp0003f38,2014-11-07T00:41:57.757Z,"western Iran",earthquake,,16,,3,reviewed,us,us
1988-04-13T03:40:02.970Z,30.227,57.55,47.8,4.5,mb,,,,1.2,us,usp0003ezs,2014-11-07T00:41:57.322Z,"45 km E of Kerman, Iran",earthquake,,11.6,,7,reviewed,us,us
1988-03-30T03:14:56.960Z,30.731,50.186,43.1,4.6,mb,,,,1.1,us,usp0003ef7,2014-11-07T00:41:50.427Z,"15 km NNW of Behbah?n, Iran",earthquake,,8.6,,6,reviewed,us,us
1988-03-30T02:12:42.860Z,30.89,50.194,32.9,5.9,mw,,,,1.1,us,usp0003ef6,2022-04-28T20:52:43.423Z,"32 km N of Behbah?n, Iran",earthquake,,5,,,reviewed,us,hrv
1988-03-28T15:40:51.160Z,30.759,50.112,39.9,4.7,mb,,,,1,us,usp0003edu,2014-11-07T00:41:50.141Z,"21 km NW of Behbah?n, Iran",earthquake,,8,,6,reviewed,us,us
1988-03-26T12:53:49.570Z,31.055,49.963,48.8,4.5,mb,,,,0.7,us,usp0003ebp,2014-11-07T00:41:49.885Z,"40 km NE of Om?d?yeh, Iran",earthquake,,7.7,,7,reviewed,us,us
1988-03-14T02:26:39.430Z,24.922,62.869,33,4.6,mb,,,,1,us,usp0003dy0,2014-11-07T00:41:48.152Z,"59 km ESE of Gwadar, Pakistan",earthquake,,,,20,reviewed,us,us
1988-03-11T07:38:38.770Z,37.234,56.268,33,4.9,mb,,,,1.1,us,usp0003duu,2022-04-28T20:51:58.308Z,"70 km ESE of Kal?leh, Iran",earthquake,,,,27,reviewed,us,us
1988-02-23T06:41:06.760Z,27.166,53.31,33,4.8,mb,,,,1,us,usp0003d99,2022-04-28T20:54:45.597Z,"60 km SE of Mohr, Iran",earthquake,,,,30,reviewed,us,us
1988-02-22T14:51:54.330Z,27.145,53.223,68.6,4.8,mb,,,,0.9,us,usp0003d8n,2022-04-28T20:54:40.970Z,"56 km SE of Mohr, Iran",earthquake,,11.3,,35,reviewed,us,us
1988-02-19T04:19:03.340Z,33.658,46.901,88.3,4.6,mb,,,,0.6,us,usp0003d5a,2014-11-07T00:41:40.317Z,"44 km E of ?l?m, Iran",earthquake,,7.1,,3,reviewed,us,us
1988-02-17T10:09:23.610Z,27.693,54.253,44.6,4.6,mb,,,,1.4,us,usp0003d3n,2014-11-07T00:41:40.081Z,"11 km ENE of Ger?sh, Iran",earthquake,,11.2,,16,reviewed,us,us
1988-02-16T12:44:46.470Z,28.085,53.677,50.8,4.9,mb,,,,0.9,us,usp0003d2s,2022-04-28T20:53:58.618Z,"64 km NW of Ger?sh, Iran",earthquake,,5.8,,35,reviewed,us,us
1988-01-29T15:29:30.300Z,28.073,53.837,33,4.7,mb,,,,1.1,us,usp0003chz,2014-11-07T00:41:33.510Z,"53 km NNW of Ger?sh, Iran",earthquake,,,,20,reviewed,us,us
1988-01-29T10:54:15.040Z,34.446,46.291,33,4.5,mb,,,,1.2,us,usp0003chu,2014-11-07T00:41:33.499Z,"39 km E of Sarpol-e Z?ah?b, Iran",earthquake,,,,6,reviewed,us,us
1988-01-28T21:08:54.280Z,28.038,53.838,22.8,4.9,mb,,,,1,us,usp0003chc,2022-04-28T20:57:34.284Z,"50 km NW of Ger?sh, Iran",earthquake,,11,,46,reviewed,us,us
1988-01-28T05:32:58.670Z,32.916,47.168,75.1,5,mb,,,,0.4,us,usp0003cgn,2014-11-07T00:41:33.235Z,"25 km WSW of ?bd?n?n, Iran",earthquake,,7.6,,6,reviewed,us,us
1988-01-28T05:03:08.650Z,32.535,46.935,35.6,4.7,mb,,,,1.1,us,usp0003cgj,2014-11-07T00:41:33.225Z,"24 km ENE of ‘Al? al Gharb?, Iraq",earthquake,,10.1,,9,reviewed,us,us
1988-01-28T01:34:49.420Z,32.62,46.964,38.2,4.7,mb,,,,1.3,us,usp0003cgc,2022-04-28T20:57:29.808Z,"29 km WSW of Dehlor?n, Iran",earthquake,,8.8,,16,reviewed,us,us
1988-01-27T13:05:01.660Z,32.628,46.916,39.3,4.9,mb,,,,1.2,us,usp0003cfq,2022-04-28T20:57:22.602Z,"28 km NE of ‘Al? al Gharb?, Iraq",earthquake,,8.3,,15,reviewed,us,us
1988-01-27T07:44:14.220Z,32.662,46.947,36.6,5,mb,,,,1.1,us,usp0003cfc,2022-04-28T20:57:21.285Z,"30 km W of Dehlor?n, Iran",earthquake,,9.8,,16,reviewed,us,us
1988-01-27T03:46:59.530Z,39.829,45.15,33,4.6,mb,,,,1.2,us,usp0003cf8,2014-11-07T00:41:33.063Z,"7 km NNW of Rrind, Armenia",earthquake,,,,15,reviewed,us,us
1988-01-26T14:36:30.330Z,32.633,46.918,35.7,4.9,mb,,,,1.1,us,usp0003ceh,2014-11-07T00:41:32.706Z,"28 km NE of ‘Al? al Gharb?, Iraq",earthquake,,8.9,,10,reviewed,us,us
1988-01-26T13:17:28.610Z,32.648,46.856,44.8,4.5,mb,,,,1.1,us,usp0003cea,2014-11-07T00:41:32.628Z,"25 km NE of ‘Al? al Gharb?, Iraq",earthquake,,9.9,,3,reviewed,us,us
1988-01-26T11:59:41.660Z,32.55,46.749,57.6,4.5,mb,,,,0.3,us,usp0003ce7,2014-11-07T00:41:32.623Z,"11 km NNE of ‘Al? al Gharb?, Iraq",earthquake,,13.2,,2,reviewed,us,us
1988-01-26T10:53:26.470Z,32.463,46.631,47,4.7,mb,,,,0.7,us,usp0003ce1,2014-11-07T00:41:32.607Z,"5 km W of ‘Al? al Gharb?, Iraq",earthquake,,11.3,,3,reviewed,us,us
1988-01-26T09:45:50.150Z,32.962,47.189,77.5,5,mb,,,,1.1,us,usp0003ce0,2022-04-28T20:57:19.456Z,"21 km W of ?bd?n?n, Iran",earthquake,,8.1,,10,reviewed,us,us
1988-01-26T09:34:48.700Z,32.665,47.054,34.3,5.6,mw,,,,1.3,us,usp0003cdz,2022-04-28T20:57:14.135Z,"20 km W of Dehlor?n, Iran",earthquake,,6.9,,,reviewed,us,hrv
1988-01-20T06:55:27.760Z,32.829,46.286,47.6,4.5,mb,,,,1.3,us,usp0003c7f,2014-11-07T00:41:31.703Z,"34 km SSE of Mehr?n, Iran",earthquake,,10.5,,7,reviewed,us,us
1988-01-17T18:41:42.730Z,32.699,46.534,40.4,4.6,mb,,,,1.5,us,usp0003c4y,2014-11-07T00:41:31.329Z,"30 km NNW of ‘Al? al Gharb?, Iraq",earthquake,,14.1,,5,reviewed,us,us
1988-01-17T18:20:11.540Z,32.673,46.86,50.7,4.8,mb,,,,1.1,us,usp0003c4x,2014-11-07T00:41:31.327Z,"28 km NE of ‘Al? al Gharb?, Iraq",earthquake,,11.7,,4,reviewed,us,us
1988-01-14T19:05:04.720Z,27.077,55.887,47.4,4.7,mb,,,,1,us,usp0003c2g,2014-11-07T00:41:30.988Z,"40 km WNW of Qeshm, Iran",earthquake,,18.3,,18,reviewed,us,us
1988-01-14T11:29:20.220Z,36.006,50.598,33,4.6,mb,,,,1.4,us,usp0003c22,2014-11-07T00:41:30.953Z,"5 km N of Naz?ar?b?d, Iran",earthquake,,,,2,reviewed,us,us
1988-01-13T05:56:57.590Z,37.276,54.415,33,4.8,mb,,,,1,us,usp0003c0q,2014-11-07T00:41:30.712Z,"48 km N of Gorg?n, Iran",earthquake,,,,10,reviewed,us,us
1988-01-07T10:59:38.780Z,38.346,45.476,33,4.7,mb,,,,1.4,us,usp0003bvv,2014-11-07T00:41:29.508Z,"27 km WSW of Marand, Iran",earthquake,,,,9,reviewed,us,us
