time;b-value;Mean square deviation;Magnitude deficit;Elapsed days;Mean magnitude;Rate of square root of energy released;Mean time between characteristic events;Coefficient of variation from mean time;x_1i;x_2i;x_3i;x_4i;x_5i;x_6i;x_7i
06/02/1977;1.2714E+16;8.03155E+13;-1.8047E+15;9430;4.903E+15;4.93959E+16;3.27812E+16;1.04835E+16;-1.8335E+14;1.2288E+14;-4.41895E+14;-3.37039E+14;1.07505E+15;0;3.727E+12
13/02/1977;1.27044E+16;8.01089E+13;-1.80815E+15;9570;4.902E+15;4.86209E+15;3.27812E+16;1.04835E+16;-6.04699E+13;1.20307E+14;-4.32515E+14;-6.06933E+14;1.09866E+15;47;3.727E+12
20/02/1977;1.34E+16;1.013E+13;-2.04818E+15;9510;4.893E+15;4.67891E+16;3.19403E+16;1.03938E+14;6.04699E+13;-1.8335E+14;1.2288E+14;-4.41895E+14;-3.37039E+14;4.86667E+15;3.57453E+12
27/02/1977;1.34105E+15;1.01587E+13;-2.0447E+15;9510;4.894E+16;4.68419E+15;3.19403E+16;1.03938E+14;-1.1905E+14;-6.04699E+13;1.20307E+14;-4.32515E+14;-6.06933E+14;45;4.04645E+12
06/03/1977;1.34105E+15;1.01587E+13;-2.0447E+15;9510;4.894E+16;4.68419E+15;3.19403E+16;1.03938E+14;-1.1905E+14;-6.04699E+13;1.20307E+14;-4.32515E+14;-6.06933E+14;45;4.04645E+12
13/03/1977;1.34105E+15;1.01587E+13;-2.0447E+15;9510;4.894E+16;4.68419E+15;3.19403E+16;1.03938E+14;-1.1905E+14;-6.04699E+13;1.20307E+14;-4.32515E+14;-6.06933E+14;45;4.04645E+12
20/03/1977;1.34105E+15;1.01587E+13;-2.0447E+15;9510;4.894E+16;4.68419E+15;3.19403E+16;1.03938E+14;-1.1905E+14;-6.04699E+13;1.20307E+14;-4.32515E+14;-6.06933E+14;45;4.04645E+12
27/03/1977;1.34105E+15;1.01587E+13;-2.0447E+15;9510;4.894E+16;4.68419E+15;3.19403E+16;1.03938E+14;-1.1905E+14;-6.04699E+13;1.20307E+14;-4.32515E+14;-6.06933E+14;45;4.04645E+12
03/04/1977;1.36238E+16;8.42425E+12;-1.71141E+15;9380;4.879E+15;4.61122E+15;3.15756E+15;1.0103E+16;1.8142E+14;4.01933E+14;-6.4512E+14;6.17668E+13;-7.17821E+14;455;3.42677E+12
10/04/1977;1.36024E+16;8.45235E+13;-1.72008E+15;9260;4.877E+15;4.66259E+16;3.15756E+15;1.0103E+16;1.85311E+14;6.04699E+13;-1.8335E+14;1.2288E+14;-4.41895E+14;45;3.14503E+12
17/04/1977;1.36133E+16;8.4102E+13;-1.71536E+15;9180;4.878E+15;4.70709E+16;3.15756E+15;1.0103E+16;4.27937E+14;-1.1905E+14;-6.04699E+13;1.20307E+14;-4.32515E+14;0;3.01088E+11
24/04/1977;1.36133E+16;8.4102E+13;-1.71536E+15;9180;4.878E+15;4.70709E+16;3.15756E+15;1.0103E+16;4.27937E+14;-1.1905E+14;-6.04699E+13;1.20307E+14;-4.32515E+14;0;3.01088E+11
01/05/1977;1.36262E+16;9.16782E+13;-1.76369E+14;9230;4.884E+15;4.73401E+16;3.298E+15;1.0451E+15;-1.8142E+14;2.99233E+14;2.2845E+14;-3.46263E+14;-3.05617E+14;0;3.88428E+12
08/05/1977;1.36262E+16;9.16782E+13;-1.76369E+14;9230;4.884E+15;4.73401E+16;3.298E+15;1.0451E+15;-1.8142E+14;2.99233E+14;2.2845E+14;-3.46263E+14;-3.05617E+14;0;3.88428E+12
15/05/1977;1.36073E+16;9.0032E+13;-1.76419E+15;9420;4.882E+15;4.62467E+15;3.32721E+16;1.03589E+16;-2.99233E+14;1.8142E+14;4.01933E+14;-6.4512E+14;6.17668E+13;48;4.21361E+12
22/05/1977;1.36388E+16;9.06958E+13;-1.7546E+15;9260;4.885E+15;4.72027E+16;3.32721E+16;1.03589E+16;-6.01933E+14;4.27937E+14;-1.1905E+14;-6.04699E+13;1.20307E+14;50;4.56324E+11
29/05/1977;1.36388E+16;9.06958E+13;-1.7546E+15;9260;4.885E+15;4.72027E+16;3.32721E+16;1.03589E+16;-6.01933E+14;4.27937E+14;-1.1905E+14;-6.04699E+13;1.20307E+14;50;4.56324E+11
05/06/1977;1.36388E+16;9.06958E+13;-1.7546E+15;9260;4.885E+15;4.72027E+16;3.32721E+16;1.03589E+16;-6.01933E+14;4.27937E+14;-1.1905E+14;-6.04699E+13;1.20307E+14;50;4.56324E+11
12/06/1977;1.36469E+16;9.23915E+13;-1.75818E+15;9450;4.886E+16;4.6347E+16;3.11358E+15;1.00273E+14;1.73996E+14;-5.38827E+14;1.85311E+14;6.04699E+13;-1.8335E+14;485;4.04645E+12
19/06/1977;1.35204E+15;1.10537E+14;-1.94387E+15;9480;4.892E+15;4.69213E+15;3.02216E+15;9.78473E+14;-1.68724E+13;-6.01933E+14;4.27937E+14;-1.1905E+14;-6.04699E+13;45;5.12732E+12
26/06/1977;1.35204E+15;1.10537E+14;-1.94387E+15;9480;4.892E+15;4.69213E+15;3.02216E+15;9.78473E+14;-1.68724E+13;-6.01933E+14;4.27937E+14;-1.1905E+14;-6.04699E+13;45;5.12732E+12
03/07/1977;1.42455E+16;9.74999E+13;-1.21035E+15;8910;4.878E+15;4.81099E+15;2.98484E+15;9.62142E+15;4.6177E+14;-1.68724E+13;-6.01933E+14;4.27937E+14;-1.1905E+14;0;3.727E+12
10/07/1977;1.42455E+16;9.74999E+13;-1.21035E+15;8910;4.878E+15;4.81099E+15;2.98484E+15;9.62142E+15;4.6177E+14;-1.68724E+13;-6.01933E+14;4.27937E+14;-1.1905E+14;0;3.727E+12
17/07/1977;1.42455E+16;9.74999E+13;-1.21035E+15;8910;4.878E+15;4.81099E+15;2.98484E+15;9.62142E+15;4.6177E+14;-1.68724E+13;-6.01933E+14;4.27937E+14;-1.1905E+14;0;3.727E+12
24/07/1977;1.42455E+16;9.74999E+13;-1.21035E+15;8910;4.878E+15;4.81099E+15;2.98484E+15;9.62142E+15;4.6177E+14;-1.68724E+13;-6.01933E+14;4.27937E+14;-1.1905E+14;0;3.727E+12
31/07/1977;1.52963E+16;1.67041E+14;-1.31968E+15;9100;4.867E+15;4.51304E+15;2.98484E+15;9.62142E+15;2.90025E+14;0;-2.90025E+14;-1.8142E+14;2.99233E+14;0;3.88428E+11
07/08/1977;1.52963E+16;1.67041E+14;-1.31968E+15;9100;4.867E+15;4.51304E+15;2.98484E+15;9.62142E+15;2.90025E+14;0;-2.90025E+14;-1.8142E+14;2.99233E+14;0;3.88428E+11
14/08/1977;1.52963E+16;1.67041E+14;-1.31968E+15;9220;4.867E+15;4.4543E+15;2.98484E+15;9.62142E+15;6.08324E+14;2.26124E+14;-2.8412E+14;-2.99233E+14;1.8142E+14;0;2.88108E+12
21/08/1977;1.52963E+16;1.67041E+14;-1.31968E+15;9220;4.867E+15;4.4543E+15;2.98484E+15;9.62142E+15;6.08324E+14;2.26124E+14;-2.8412E+14;-2.99233E+14;1.8142E+14;0;2.88108E+12
28/08/1977;1.50849E+16;1.92054E+14;-1.49544E+15;9250;4.869E+15;4.4733E+16;3.01859E+16;9.64301E+14;2.45781E+14;1.1905E+14;1.73996E+14;-5.38827E+14;1.85311E+14;0;3.14503E+12
04/09/1977;1.50849E+16;1.92054E+14;-1.49544E+15;9250;4.869E+15;4.4733E+16;3.01859E+16;9.64301E+14;2.45781E+14;1.1905E+14;1.73996E+14;-5.38827E+14;1.85311E+14;0;3.14503E+12
11/09/1977;1.50849E+16;1.92054E+14;-1.49544E+15;9250;4.869E+15;4.4733E+16;3.01859E+16;9.64301E+14;2.45781E+14;1.1905E+14;1.73996E+14;-5.38827E+14;1.85311E+14;0;3.14503E+12
18/09/1977;1.50849E+16;1.92054E+14;-1.49544E+15;9250;4.869E+15;4.4733E+16;3.01859E+16;9.64301E+14;2.45781E+14;1.1905E+14;1.73996E+14;-5.38827E+14;1.85311E+14;0;3.14503E+12
25/09/1977;1.50849E+16;1.92054E+14;-1.49544E+15;9250;4.869E+15;4.4733E+16;3.01859E+16;9.64301E+14;2.45781E+14;1.1905E+14;1.73996E+14;-5.38827E+14;1.85311E+14;0;3.14503E+12
02/10/1977;1.50849E+16;1.92054E+14;-1.49544E+15;9250;4.869E+15;4.4733E+16;3.01859E+16;9.64301E+14;2.45781E+14;1.1905E+14;1.73996E+14;-5.38827E+14;1.85311E+14;0;3.14503E+12
09/10/1977;1.50849E+16;1.92054E+14;-1.49544E+15;9250;4.869E+15;4.4733E+16;3.01859E+16;9.64301E+14;2.45781E+14;1.1905E+14;1.73996E+14;-5.38827E+14;1.85311E+14;0;3.14503E+12
16/10/1977;1.50619E+15;2.1828E+14;-1.60184E+15;9400;4.881E+15;4.491E+15;306606875;9.93262E+15;-5.50328E+14;6.08324E+14;2.26124E+14;-2.8412E+14;-2.99233E+14;0;4.21361E+12
23/10/1977;1.50619E+15;2.1828E+14;-1.60184E+15;9400;4.881E+15;4.491E+15;306606875;9.93262E+15;-5.50328E+14;6.08324E+14;2.26124E+14;-2.8412E+14;-2.99233E+14;0;4.21361E+12
30/10/1977;1.50723E+16;2.1911E+14;-1.60094E+15;9560;4.882E+15;4.42207E+14;306606875;9.93262E+15;-4.2343E+14;2.45781E+14;1.1905E+14;1.73996E+14;-5.38827E+14;49;4.21361E+12
06/11/1977;1.51043E+16;2.233E+13;-1.60311E+15;9570;4.886E+16;4.44177E+16;3.03575E+16;9.98707E+14;1.73996E+14;-2.3321E+14;2.90025E+14;0;-2.90025E+14;51;4.04645E+12
13/11/1977;1.51043E+16;2.233E+13;-1.60311E+15;9570;4.886E+16;4.44177E+16;3.03575E+16;9.98707E+14;1.73996E+14;-2.3321E+14;2.90025E+14;0;-2.90025E+14;51;4.04645E+12
20/11/1977;1.51043E+16;2.233E+13;-1.60311E+15;9570;4.886E+16;4.44177E+16;3.03575E+16;9.98707E+14;1.73996E+14;-2.3321E+14;2.90025E+14;0;-2.90025E+14;51;4.04645E+12
27/11/1977;1.50714E+15;2.41592E+14;-1.66592E+15;9640;4.891E+15;4.45166E+15;2.97405E+16;9.84532E+15;-4.47807E+14;-4.2343E+14;2.45781E+14;1.1905E+14;1.73996E+14;0;5.74112E+12
04/12/1977;1.50714E+15;2.41592E+14;-1.66592E+15;9640;4.891E+15;4.45166E+15;2.97405E+16;9.84532E+15;-4.47807E+14;-4.2343E+14;2.45781E+14;1.1905E+14;1.73996E+14;0;5.74112E+12
11/12/1977;1.50714E+15;2.41592E+14;-1.66592E+15;9640;4.891E+15;4.45166E+15;2.97405E+16;9.84532E+15;-4.47807E+14;-4.2343E+14;2.45781E+14;1.1905E+14;1.73996E+14;0;5.74112E+12
18/12/1977;1.50714E+15;2.41592E+14;-1.66592E+15;9640;4.891E+15;4.45166E+15;2.97405E+16;9.84532E+15;-4.47807E+14;-4.2343E+14;2.45781E+14;1.1905E+14;1.73996E+14;0;5.74112E+12
25/12/1977;1.37545E+16;1.78927E+14;-4.69557E+14;9830;4.889E+15;4.31278E+15;2.97405E+16;9.84532E+15;-9.38597E+14;-1.8335E+14;1.8335E+14;4.6177E+14;-1.68724E+13;0;7.12752E+12
01/01/1978;1.37545E+16;1.78927E+14;-4.69557E+14;9830;4.889E+15;4.31278E+15;2.97405E+16;9.84532E+15;-9.38597E+14;-1.8335E+14;1.8335E+14;4.6177E+14;-1.68724E+13;0;7.12752E+12
08/01/1978;1.37545E+16;1.78927E+14;-4.69557E+14;9830;4.889E+15;4.31278E+15;2.97405E+16;9.84532E+15;-9.38597E+14;-1.8335E+14;1.8335E+14;4.6177E+14;-1.68724E+13;0;7.12752E+12
15/01/1978;1.37545E+16;1.78927E+14;-4.69557E+14;9830;4.889E+15;4.31278E+15;2.97405E+16;9.84532E+15;-9.38597E+14;-1.8335E+14;1.8335E+14;4.6177E+14;-1.68724E+13;0;7.12752E+12
22/01/1978;1.10143E+16;2.66408E+14;2.3156E+15;9610;4.921E+15;5.2921E+14;2.94462E+16;9.5994E+15;-2.04378E+14;-9.66203E+14;-9.38597E+14;-1.8335E+14;1.8335E+14;53875;1.59997E+12
29/01/1978;1.10007E+15;2.64031E+14;2.31649E+15;9480;4.919E+15;5.34936E+15;2.85221E+15;9.28273E+15;-1.70071E+14;-4.52994E+14;-8.19965E+14;-2.8412E+14;-5.50328E+14;0;1.38931E+13
05/02/1978;1.10007E+15;2.64031E+14;2.31649E+15;9480;4.919E+15;5.34936E+15;2.85221E+15;9.28273E+15;-1.70071E+14;-4.52994E+14;-8.19965E+14;-2.8412E+14;-5.50328E+14;0;1.38931E+13
12/02/1978;1.10007E+15;2.64031E+14;2.31649E+15;9480;4.919E+15;5.34936E+15;2.85221E+15;9.28273E+15;-1.70071E+14;-4.52994E+14;-8.19965E+14;-2.8412E+14;-5.50328E+14;0;1.38931E+13
19/02/1978;1.10007E+15;2.64031E+14;2.31649E+15;9480;4.919E+15;5.34936E+15;2.85221E+15;9.28273E+15;-1.70071E+14;-4.52994E+14;-8.19965E+14;-2.8412E+14;-5.50328E+14;0;1.38931E+13
26/02/1978;1.10007E+15;2.64031E+14;2.31649E+15;9480;4.919E+15;5.34936E+15;2.85221E+15;9.28273E+15;-1.70071E+14;-4.52994E+14;-8.19965E+14;-2.8412E+14;-5.50328E+14;0;1.38931E+13
05/03/1978;1.07234E+16;1.30919E+14;1.7742E+15;9580;4.929E+15;5.55628E+15;2.85221E+15;9.28273E+15;-3.46598E+12;-2.04378E+14;-9.66203E+14;-9.38597E+14;-1.8335E+14;0;2.03279E+13
12/03/1978;1.07346E+16;1.39795E+14;1.72012E+15;9670;4.935E+15;5.56403E+15;2.90594E+16;9.56569E+15;-5.63687E+14;-3.74449E+14;-6.46272E+14;-9.69407E+14;1.73996E+14;54;2.36167E+12
19/03/1978;1.07738E+15;1.43562E+14;1.73016E+15;9700;4.941E+15;5.58282E+15;2.85149E+15;9.48493E+15;-1.10782E+13;-3.90055E+13;-7.94393E+14;-6.08639E+14;-4.47807E+14;49;2.13873E+13
26/03/1978;1.07738E+15;1.43562E+14;1.73016E+15;9470;4.941E+15;5.71841E+15;2.85149E+15;9.48493E+15;-3.6926E+13;-3.46598E+12;-2.04378E+14;-9.66203E+14;-9.38597E+14;485;2.08531E+13
02/04/1978;1.06007E+16;7.98549E+13;1.41236E+15;9480;4.943E+15;5.75848E+15;2.76663E+15;9.1792E+15;-1.73042E+14;-5.63687E+14;-3.74449E+14;-6.46272E+14;-9.69407E+14;48;2.66153E+13
09/04/1978;1.06007E+16;7.98549E+13;1.41236E+15;9480;4.943E+15;5.75848E+15;2.76663E+15;9.1792E+15;-1.73042E+14;-5.63687E+14;-3.74449E+14;-6.46272E+14;-9.69407E+14;48;2.66153E+13
16/04/1978;1.06526E+16;6.59705E+13;1.32251E+15;8300;4.959E+15;6.83901E+15;2.2678E+15;1.02583E+16;-7.66661E+14;1.37878E+13;-1.73042E+14;-5.63687E+14;-3.74449E+14;49625;4.10929E+13
23/04/1978;1.06393E+16;6.60521E+13;1.31399E+15;8250;4.957E+15;6.87104E+15;2.2678E+15;1.02583E+16;-5.9954E+14;3.37909E+13;-2.42282E+14;-7.32616E+14;-1.70071E+14;45;4.02711E+13
30/04/1978;1.06121E+16;6.63725E+13;1.29658E+15;8000;4.953E+15;7.06633E+15;2.2678E+15;1.02583E+16;4.62448E+14;-7.66661E+14;1.37878E+13;-1.73042E+14;-5.63687E+14;0;2.9856E+13
07/05/1978;1.06052E+16;6.66178E+13;1.29191E+15;8050;4.952E+15;7.01803E+15;2.2678E+15;1.02583E+16;4.65955E+14;-5.9954E+14;3.37909E+13;-2.42282E+14;-7.32616E+14;55;2.91882E+13
14/05/1978;1.06052E+16;6.66178E+13;1.29191E+15;8050;4.952E+15;7.01803E+15;2.2678E+15;1.02583E+16;4.65955E+14;-5.9954E+14;3.37909E+13;-2.42282E+14;-7.32616E+14;55;2.91882E+13
21/05/1978;1.06153E+16;8.29181E+13;1.19576E+15;8080;4.962E+15;7.12285E+15;2.23978E+16;1.02703E+16;-9.45434E+13;2.17309E+14;-5.48776E+14;-2.84816E+14;-3.6926E+13;54;3.40736E+13
28/05/1978;1.06153E+16;8.29181E+13;1.19576E+15;8100;4.962E+15;7.10526E+14;2.15182E+16;9.83516E+15;-3.74069E+14;4.62448E+14;-7.66661E+14;1.37878E+13;-1.73042E+14;52;3.86592E+13
04/06/1978;1.0573E+16;8.36061E+13;1.17097E+15;8150;4.956E+15;7.02913E+15;2.15182E+16;9.83516E+15;6.37543E+13;6.27884E+13;9.24188E+13;-5.87917E+14;-1.78704E+14;0;3.12216E+13
11/06/1978;1.05932E+16;8.48804E+13;1.1783E+15;8200;4.959E+15;7.0083E+15;2.14342E+15;9.93292E+15;-3.10388E+13;-9.45434E+13;2.17309E+14;-5.48776E+14;-2.84816E+14;50;3.4812E+13
18/06/1978;1.05769E+16;7.40411E+13;1.24496E+15;7980;4.95E+16;7.09682E+15;2.14366E+15;9.79512E+15;3.09327E+14;-3.74069E+14;4.62448E+14;-7.66661E+14;1.37878E+13;46;3.12216E+13
25/06/1978;1.06147E+16;8.43796E+13;1.21861E+15;7830;4.959E+15;7.32664E+15;2.11505E+15;9.76974E+14;-2.49308E+14;6.37543E+13;6.27884E+13;9.24188E+13;-5.87917E+14;515;3.70892E+13
02/07/1978;1.05189E+15;6.95722E+13;1.03031E+15;7880;4.961E+15;7.33561E+15;2.16855E+13;9.99027E+15;-3.54985E+14;-3.10388E+13;-9.45434E+13;2.17309E+14;-5.48776E+14;0;4.44862E+13
09/07/1978;1.05189E+15;6.95722E+13;1.03031E+15;7880;4.961E+15;7.33561E+15;2.16855E+13;9.99027E+15;-3.54985E+14;-3.10388E+13;-9.45434E+13;2.17309E+14;-5.48776E+14;0;4.44862E+13
16/07/1978;1.0476E+15;6.35935E+13;1.03199E+15;8000;4.953E+15;7.15538E+14;2.08482E+16;9.73054E+14;-2.18961E+14;3.09327E+14;-3.74069E+14;4.62448E+14;-7.66661E+14;0;3.63198E+13
23/07/1978;1.0496E+16;6.50533E+12;1.03953E+15;7910;4.956E+15;7.25963E+15;2.10735E+16;9.9589E+15;-2.15674E+14;-6.37543E+13;-9.7492E+13;4.65955E+14;-5.9954E+14;49;3.7869E+13
30/07/1978;1.0496E+16;6.50533E+12;1.03953E+15;7910;4.956E+15;7.25963E+15;2.10735E+16;9.9589E+15;-2.15674E+14;-6.37543E+13;-9.7492E+13;4.65955E+14;-5.9954E+14;49;3.7869E+13
06/08/1978;1.05186E+16;6.35395E+13;1.07698E+15;7740;4.957E+15;7.41093E+15;2.03364E+16;9.60112E+15;-3.10388E+12;1.22765E+14;-2.49308E+14;6.37543E+13;6.27884E+13;45;3.4812E+13
13/08/1978;1.05186E+16;6.35395E+13;1.07698E+15;7740;4.957E+15;7.41093E+15;2.03364E+16;9.60112E+15;-3.10388E+12;1.22765E+14;-2.49308E+14;6.37543E+13;6.27884E+13;45;3.4812E+13
20/08/1978;1.05137E+16;6.1982E+13;1.07855E+15;7690;4.956E+15;7.44817E+15;2.05515E+15;9.73841E+15;3.82723E+14;0;-2.18961E+14;3.09327E+14;-3.74069E+14;475;2.78822E+13
27/08/1978;1.05137E+16;6.1982E+13;1.07855E+15;7630;4.956E+15;7.50674E+15;2.0042E+15;9.43009E+15;6.32888E+13;-3.10388E+12;1.22765E+14;-2.49308E+14;6.37543E+13;0;2.24834E+13
03/09/1978;1.05137E+16;6.1982E+13;1.07855E+15;7630;4.956E+15;7.50674E+15;2.0042E+15;9.43009E+15;6.32888E+13;-3.10388E+12;1.22765E+14;-2.49308E+14;6.37543E+13;0;2.24834E+13
10/09/1978;1.05137E+16;6.1982E+13;1.07855E+15;7580;4.956E+15;7.55625E+15;2.0042E+15;9.43009E+15;5.88963E+14;3.11675E+14;2.33138E+14;-3.54985E+14;-3.10388E+13;48;2.03279E+13
17/09/1978;1.04922E+14;5.6388E+13;1.09536E+15;7610;4.951E+15;7.46948E+15;2.02959E+15;9.44097E+15;6.08256E+14;3.82723E+14;0;-2.18961E+14;3.09327E+14;0;1.83168E+13
24/09/1978;1.04922E+14;5.6388E+13;1.09536E+15;7610;4.951E+15;7.46948E+15;2.02959E+15;9.44097E+15;6.08256E+14;3.82723E+14;0;-2.18961E+14;3.09327E+14;0;1.83168E+13
01/10/1978;1.04957E+16;5.78884E+13;1.08951E+15;7620;4.952E+15;7.47281E+15;1.91343E+15;9.76382E+14;9.73301E+14;5.87917E+14;6.04673E+12;-2.15674E+14;-6.37543E+13;0;1.23532E+13
08/10/1978;1.05072E+16;5.57722E+13;1.23137E+15;7230;4.941E+15;7.72784E+15;1.91343E+15;9.76382E+14;1.17966E+15;6.32888E+13;-3.10388E+12;1.22765E+14;-2.49308E+14;45;9.95324E+12
15/10/1978;1.05245E+15;6.35008E+12;1.20278E+15;7010;4.946E+15;8.03991E+15;1.92523E+16;9.80907E+15;9.76038E+14;6.08256E+14;3.82723E+14;0;-2.18961E+14;525;9.33337E+12
22/10/1978;1.05134E+15;6.07958E+13;1.2036E+15;6970;4.944E+15;8.0638E+15;1.96618E+16;9.95187E+15;5.97265E+14;9.73301E+14;5.87917E+14;6.04673E+12;-2.15674E+14;49;8.17708E+12
29/10/1978;1.05134E+15;6.07958E+13;1.2036E+15;7030;4.944E+15;7.99498E+15;1.96618E+16;9.95187E+15;2.84553E+14;1.17966E+15;6.32888E+13;-3.10388E+12;1.22765E+14;0;8.17708E+12
05/11/1978;1.04769E+16;5.58474E+13;1.199E+15;7070;4.938E+15;7.89216E+15;1.90644E+16;9.6624E+15;4.24946E+14;9.42373E+14;5.88963E+14;3.11675E+14;2.33138E+14;46;7.9049E+12
12/11/1978;1.04955E+16;5.87553E+13;1.2009E+15;7080;4.941E+15;7.91134E+15;1.93163E+15;9.90821E+15;7.5749E+14;9.76038E+14;6.08256E+14;3.82723E+14;0;0;5.53084E+12
19/11/1978;1.04955E+16;5.87553E+13;1.2009E+15;7080;4.941E+15;7.91134E+15;1.93163E+15;9.90821E+15;7.5749E+14;9.76038E+14;6.08256E+14;3.82723E+14;0;0;5.53084E+12
26/11/1978;1.05173E+16;5.84748E+13;1.21426E+15;7030;4.944E+15;7.98579E+15;1.93163E+15;9.90821E+15;4.58525E+13;5.97265E+14;9.73301E+14;5.87917E+14;6.04673E+12;48;5.95718E+12
03/12/1978;1.05304E+16;5.99666E+11;1.21779E+15;7040;4.946E+15;7.99298E+14;1.92629E+14;1.00237E+16;6.75694E+14;2.84553E+14;1.17966E+15;6.32888E+13;-3.10388E+12;0;5.12732E+12
10/12/1978;1.0552E+16;6.64586E+13;1.20102E+14;7110;4.951E+15;7.97528E+15;1.90255E+15;1.00116E+16;3.04128E+14;4.24946E+14;9.42373E+14;5.88963E+14;3.11675E+14;53;6.40705E+12
17/12/1978;1.05341E+16;6.14878E+13;1.23482E+15;6700;4.945E+15;8.38656E+15;1.80652E+15;9.59699E+14;7.24493E+14;3.04128E+14;4.24946E+14;9.42373E+14;5.88963E+14;0;3.88428E+11
24/12/1978;1.05341E+16;6.14878E+13;1.23482E+15;6700;4.945E+15;8.38656E+15;1.80652E+15;9.59699E+14;7.24493E+14;3.04128E+14;4.24946E+14;9.42373E+14;5.88963E+14;0;3.88428E+11
31/12/1978;1.05341E+16;6.14878E+13;1.23482E+15;6700;4.945E+15;8.38656E+15;1.80652E+15;9.59699E+14;7.24493E+14;3.04128E+14;4.24946E+14;9.42373E+14;5.88963E+14;0;3.88428E+11
07/01/1979;1.04941E+15;5.85739E+13;1.21967E+15;6880;4.939E+15;8.11736E+15;1.65976E+16;9.8751E+15;5.1688E+14;5.45596E+13;7.5749E+14;9.76038E+14;6.08256E+14;45;3.727E+12
14/01/1979;1.04941E+15;5.85739E+13;1.21967E+15;6890;4.939E+15;8.10557E+14;1.65976E+16;9.8751E+15;7.4704E+14;5.34819E+13;4.58525E+13;5.97265E+14;9.73301E+14;0;3.42677E+12
21/01/1979;1.04941E+15;5.85739E+13;1.21967E+15;6890;4.939E+15;8.10557E+14;1.65976E+16;9.8751E+15;7.4704E+14;5.34819E+13;4.58525E+13;5.97265E+14;9.73301E+14;0;3.42677E+12
28/01/1979;1.05081E+16;5.93621E+13;1.22603E+15;7050;4.941E+15;7.93719E+14;1.65976E+16;9.8751E+15;1.16595E+13;2.26124E+14;6.75694E+14;2.84553E+14;1.17966E+15;45;4.04645E+12
04/02/1979;1.05081E+16;5.93621E+13;1.22603E+15;7050;4.941E+15;7.93719E+14;1.65976E+16;9.8751E+15;1.16595E+13;2.26124E+14;6.75694E+14;2.84553E+14;1.17966E+15;45;4.04645E+12
11/02/1979;1.05081E+16;5.93621E+13;1.22603E+15;7050;4.941E+15;7.93719E+14;1.65976E+16;9.8751E+15;1.16595E+13;2.26124E+14;6.75694E+14;2.84553E+14;1.17966E+15;45;4.04645E+12
18/02/1979;1.05081E+16;5.93621E+13;1.22603E+15;7050;4.941E+15;7.93719E+14;1.65976E+16;9.8751E+15;1.16595E+13;2.26124E+14;6.75694E+14;2.84553E+14;1.17966E+15;45;4.04645E+12
25/02/1979;1.05081E+16;5.93621E+13;1.22603E+15;7050;4.941E+15;7.93719E+14;1.65976E+16;9.8751E+15;1.16595E+13;2.26124E+14;6.75694E+14;2.84553E+14;1.17966E+15;45;4.04645E+12
04/03/1979;1.05081E+16;5.93621E+13;1.22603E+15;7050;4.941E+15;7.93719E+14;1.65976E+16;9.8751E+15;1.16595E+13;2.26124E+14;6.75694E+14;2.84553E+14;1.17966E+15;45;4.04645E+12
11/03/1979;1.05081E+16;5.93621E+13;1.22603E+15;7050;4.941E+15;7.93719E+14;1.65976E+16;9.8751E+15;1.16595E+13;2.26124E+14;6.75694E+14;2.84553E+14;1.17966E+15;45;4.04645E+12
18/03/1979;1.05316E+16;6.68075E+13;1.18979E+15;7160;4.948E+15;7.90145E+15;1.86645E+15;8.97258E+15;5.1335E+14;7.4704E+14;5.34819E+13;4.58525E+13;5.97265E+14;0;2.40369E+12
25/03/1979;1.05316E+16;6.68075E+13;1.18979E+15;7160;4.948E+15;7.90145E+15;1.86645E+15;8.97258E+15;5.1335E+14;7.4704E+14;5.34819E+13;4.58525E+13;5.97265E+14;0;2.40369E+12
01/04/1979;1.05316E+16;6.68075E+13;1.18979E+15;7160;4.948E+15;7.90145E+15;1.86645E+15;8.97258E+15;5.1335E+14;7.4704E+14;5.34819E+13;4.58525E+13;5.97265E+14;0;2.40369E+12
08/04/1979;1.05316E+16;6.68075E+13;1.18979E+15;7320;4.948E+15;7.72874E+15;1.86645E+15;8.97258E+15;1.09866E+14;1.16595E+13;2.26124E+14;6.75694E+14;2.84553E+14;0;1.89442E+12
15/04/1979;1.05316E+16;6.68075E+13;1.18979E+15;7320;4.948E+15;7.72874E+15;1.86645E+15;8.97258E+15;1.09866E+14;1.16595E+13;2.26124E+14;6.75694E+14;2.84553E+14;0;1.89442E+12
22/04/1979;1.05316E+16;6.68075E+13;1.18979E+15;7320;4.948E+15;7.72874E+15;1.86645E+15;8.97258E+15;1.09866E+14;1.16595E+13;2.26124E+14;6.75694E+14;2.84553E+14;0;1.89442E+12
29/04/1979;1.05316E+16;6.68075E+13;1.18979E+15;7470;4.948E+15;7.57355E+15;1.86645E+15;8.97258E+15;6.00223E+14;3.68723E+13;7.24493E+14;3.04128E+14;4.24946E+14;46;1.98896E+12
06/05/1979;1.04954E+15;6.02452E+13;1.19823E+15;7350;4.941E+15;7.62563E+15;1.80509E+15;8.69738E+15;-2.83658E+14;1.12306E+15;5.1688E+14;5.45596E+13;7.5749E+14;0;2.08708E+12
